_id,title,title_untranslated,description,release_date,language,post_image_url,backdrop_image_url,average_rating,tagline,minutes,budget,revenue,genre
595975,La Belle Époque,La Belle Époque,"Victor, a disillusioned sexagenarian, sees his life turned upside down on the day when Antoine, a brilliant entrepreneur, offers him a new kind of attraction: mixing theatrical artifices and historical reconstruction, this company offers his clients a chance to dive back into the era of their choice. Victor then chose to relive the most memorable week of his life: the one where, 40 years earlier, he met the great love.",2019-11-06,fr,https://www.themoviedb.org/t/p/w300/mJJD5m0uHKqcWctQRcPoOuHvG6E.jpg,https://www.themoviedb.org/t/p/w300/lkWsCOVkfPtGmnrtKSxwpoTimRx.jpg,7.5,"If you could live your own life again, would you do it?",110,11000000,13935410,Comedy
9549,The Right Stuff,The Right Stuff,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra.",1983-10-20,en,https://www.themoviedb.org/t/p/w300/btqTjNRxecYgQ1FGfVlLqSSNjz.jpg,https://www.themoviedb.org/t/p/w300/ue3CJYZVmghRYMDWbcoZW07Yk8c.jpg,7.5,How the future began.,193,27000000,21500000,Drama
4174,Spellbound,Spellbound,"When Dr. Anthony Edwardes arrives at a Vermont mental hospital to replace the outgoing hospital director, Dr. Constance Peterson, a psychoanalyst, discovers Edwardes is actually an impostor. The man confesses that the real Dr. Edwardes is dead and fears he may have killed him, but cannot recall anything. Dr. Peterson, however is convinced his impostor is innocent of the man's murder, and joins him on a quest to unravel his amnesia through psychoanalysis.",1945-11-08,en,https://www.themoviedb.org/t/p/w300/5p4i6CDQAJiC9Acm45aojlDan18.jpg,https://www.themoviedb.org/t/p/w300/mDN21JzmWzATb2TdMIocZIBBfEG.jpg,7.5,The maddest love that ever possessed a woman.,111,1500000,7000000,Mystery
11704,The Secret of NIMH,The Secret of NIMH,"A widowed field mouse must move her family -- including an ailing son -- to escape a farmer's plow. Aided by a crow and a pack of superintelligent, escaped lab rats, the brave mother struggles to transplant her home to firmer ground.",1982-06-17,en,https://www.themoviedb.org/t/p/w300/bKUbdYIRcQmgrlTAVxqBOovqasn.jpg,https://www.themoviedb.org/t/p/w300/x764jra8ra9Hj90NWTdJ3NXSvYe.jpg,7.5,Right before your eyes and beyond your wildest dreams.,82,7000000,14665733,Adventure
12498,Sling Blade,Sling Blade,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",1996-08-30,en,https://www.themoviedb.org/t/p/w300/y7kYNk6gJMkPx1YfXhXw6fMTstf.jpg,https://www.themoviedb.org/t/p/w300/s0MYaSiEZy9H0cXxxay5LEdcxYs.jpg,7.5,A simple man. A difficult choice.,135,1200000,34100000,Drama
76758,The Flowers of War,金陵十三釵,"A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.",2011-12-15,zh,https://www.themoviedb.org/t/p/w300/pYltmnA1VDWl45EcVQoJYPsTpLW.jpg,https://www.themoviedb.org/t/p/w300/l0VbzeJaiDFGbsUI3oBH5kTvksN.jpg,7.5,Fighting for freedom,146,94000000,95311434,Drama
10683,Happiness,Happiness,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",1998-10-16,en,https://www.themoviedb.org/t/p/w300/rYfUcEV88Z3gENrfYTE6i8yBkDr.jpg,https://www.themoviedb.org/t/p/w300/gYEabrXgYcGkSUXCbYMgIXJEsEs.jpg,7.5,Finding happiness can be a tragic comedy.,139,3000000,2807390,Comedy
9516,Menace II Society,Menace II Society,"Sobering and incisive, this cautionary drama centers on a street tough 18-year-old facing a moral quandary while trying to turn his life around.",1993-05-26,en,https://www.themoviedb.org/t/p/w300/nS7yqmSVeNoH22VXj69JoFCxW1h.jpg,https://www.themoviedb.org/t/p/w300/uiTRY2RVMJTcoggVuScfryeBDpL.jpg,7.5,This is the truth. This is what's real.,97,3500000,27900000,Crime
625,The Killing Fields,The Killing Fields,"The real-life story of a friendship between two journalists, an American and a Cambodian, during the bloody Khmer Rouge takeover of Cambodia in 1975, which led to the death of 2-3 million Cambodians during the next four years, until Pol Pot's regime was toppled by the intervening Vietnamese in 1979.",1984-11-02,en,https://www.themoviedb.org/t/p/w300/cPtW4lp8to8jMKHqhUWMMjWPmAG.jpg,https://www.themoviedb.org/t/p/w300/kjEgZzhigOU6dZKGfw1oVOnmVId.jpg,7.5,"Here, only the silent survive.",142,14400000,34700291,Drama
11167,Peeping Tom,Peeping Tom,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",1960-05-16,en,https://www.themoviedb.org/t/p/w300/rrjg1LQ0C6yBfdguQuTPTWuSP6.jpg,https://www.themoviedb.org/t/p/w300/fnf169M0zO9Hx8BtHY1nRsEJ8oy.jpg,7.5,What made this the most diabolical murder weapon ever used?,101,150000,83957,Drama
2009,"4 Months, 3 Weeks and 2 Days","4 luni, 3 săptămîni și 2 zile",Two college roommates have 24 hours to make the ultimate choice as they finalize arrangements for a black market abortion.,2007-08-24,ro,https://www.themoviedb.org/t/p/w300/pcpPPNipfPhczHO8hlRUSayvoFh.jpg,https://www.themoviedb.org/t/p/w300/c59jI0WaKoIffuoLG8iB8L4Z9xM.jpg,7.5,At what moment do we begin to live?,114,852510,1185783,Drama
2056,The Station Agent,The Station Agent,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",2003-01-26,en,https://www.themoviedb.org/t/p/w300/kjJg6eJa9I9flfHaJG67ecEv8YX.jpg,https://www.themoviedb.org/t/p/w300/ssoi4Fn0xw5v7GaDnZ8XvJ91sRb.jpg,7.5,Loneliness is much better when you have got someone to share it with.,88,500000,8679814,Comedy
507505,El Angel,El Ángel,"Buenos Aires, Argentina, 1971. Carlos Robledo Puch is a 19-year-old boy with an angelic face, but a vocational thief as well, who acts ruthlessly, without remorse. When he meets Ramón, they follow together a dark path of crime and death.",2018-08-09,es,https://www.themoviedb.org/t/p/w300/iYrcnrxv80L9JbV9YfVv45VpNM2.jpg,https://www.themoviedb.org/t/p/w300/gRxlzFYDKdzNnhu8OFIKm3i9b6f.jpg,7.5,Inspired by true events.,115,3000000,10452324,Crime
3110,Shane,Shane,"A weary gunfighter attempts to settle down with a homestead family, but a smouldering settler and rancher conflict forces him to act.",1953-04-23,en,https://www.themoviedb.org/t/p/w300/fPCjyrZK1evjm2vocMpsHZ0xFOa.jpg,https://www.themoviedb.org/t/p/w300/3hxnjFezi9kHPPqpHvK2E5JyvUr.jpg,7.5,The Greatest Story Of The West Ever Filmed!,118,3100000,20000000,Drama
3766,The Lady from Shanghai,The Lady from Shanghai,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,1947-12-24,en,https://www.themoviedb.org/t/p/w300/whqdqWavNMSoeXTx1X3DauO1LG6.jpg,https://www.themoviedb.org/t/p/w300/8pExGvEn8lLj9Lf7GDTWnGT5heB.jpg,7.5,I told you... you know nothing about wickedness,87,2300000,1564609,Crime
983,The Man Who Would Be King,The Man Who Would Be King,"A robust adventure about two British adventurers who take over primitive Kafiristan as ""godlike"" rulers, meeting a tragic end through their desire for a native girl. Based on a short story by Rudyard Kipling.",1975-12-03,en,https://www.themoviedb.org/t/p/w300/21BANIzXEKyZDUFOr9NdUEgP4EA.jpg,https://www.themoviedb.org/t/p/w300/1Jgefbg5cKfCrppNbP0nPJm2TdR.jpg,7.5,"Rudyard Kipling's epic of splendor, spectacle and high adventure at the top of a legendary world.",129,8000000,12678,Adventure
1847,The Long Goodbye,The Long Goodbye,Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.,1973-03-07,en,https://www.themoviedb.org/t/p/w300/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg,https://www.themoviedb.org/t/p/w300/9rm4TX4m6RHa5DbXDuRlVoawFU9.jpg,7.5,Nothing says goodbye like a bullet…,112,1700000,959000,Crime
11349,Cape Fear,Cape Fear,"Sam Bowden witnesses a rape committed by Max Cady and testifies against him. When released after 8 years in prison, Cady begins stalking Bowden and his family but is always clever enough not to violate the law.",1962-04-12,en,https://www.themoviedb.org/t/p/w300/y5ewkEGCSomX8EeDMemsrlU3Rdy.jpg,https://www.themoviedb.org/t/p/w300/v4rCibmdklWP92CZg4DLJggFfYH.jpg,7.5,Now he had only one weapon left—murder!,105,35000000,103000000,Drama
32909,Mulan: Rise of a Warrior,花木兰,"When barbarian hordes threaten her homeland, the brave and cunning Mulan disguises herself as a male soldier to swell the ranks in her aging father's stead. The warrior's remarkable courage drives her through powerful battle scenes and brutal wartime strategy. Mulan loses dear friends to the enemy's blade as she rises to become one of her country's most valuable leaders — but can she win the war before her secret is exposed?",2009-11-26,zh,https://www.themoviedb.org/t/p/w300/b6YT5hWAbjJDRlrwodeTGPoaV3O.jpg,https://www.themoviedb.org/t/p/w300/wR9NahPRws9jA96rr6X3flpFveM.jpg,7.5,Warrior. Princess. Legend.,115,12000000,13380561,Action
271706,Big Fish & Begonia,大鱼海棠,"Beyond the human realm, there is a magical race of beings who control the tides and the changing of the seasons. One of these beings, a young girl named Chun, seeks something more—she wants to experience the human world! At sixteen, she finally gets her chance and transforms into a dolphin in order to explore the world that has her fascinated. But she soon discovers that it’s a dangerous place and nearly gets killed in a vortex. Luckily, her life is spared when a young boy sacrifices himself to save her. Moved by his kindness and courage, she uses magic to bring him back to life only to learn that this power comes at a serious price. On a new adventure, she’ll have to make her own sacrifices in order to protect his soul until it is ready to return to the human world.",2016-07-08,zh,https://www.themoviedb.org/t/p/w300/fRCdXh9MZutj1JJPZlUXMex6AuB.jpg,https://www.themoviedb.org/t/p/w300/b5iPSqX6sRtR4JVPeaY5ecq7BJN.jpg,7.5,Two worlds. One destiny.,101,4531653,84552250,Adventure
429450,Pandora,판도라,"When an earthquake hits a Korean village housing a run-down nuclear power plant, a man risks his life to save the country from imminent disaster.",2016-12-07,ko,https://www.themoviedb.org/t/p/w300/elTrkTm5GjynK3H26cpOZsWDYjy.jpg,https://www.themoviedb.org/t/p/w300/yc8Fl1P5aQwBHEAtB49MO9fpjmw.jpg,7.5,We knew this day would come,136,13938145,30169000,Action
2690,Irma la Douce,Irma la Douce,A Parisian policeman gives up everything for the love of a free-living sex worker.,1963-06-05,en,https://www.themoviedb.org/t/p/w300/3aYvC1ySkxR0FfRRHS6LaeK7JxS.jpg,https://www.themoviedb.org/t/p/w300/974YVLETGwBePlTYCK3wwZGQrGg.jpg,7.5,"A story of passion, bloodshed, desire and death... everything, in fact, that makes life worth living.",135,5000000,25200000,Comedy
15919,Marty,Marty,"Marty, a butcher who lives in the Bronx with his mother is unmarried at 34. Good-natured but socially awkward he faces constant badgering from family and friends to get married but has reluctantly resigned himself to bachelorhood. Marty meets Clara, an unattractive school teacher, realising their emotional connection, he promises to call but family and friends try to convince him not to.",1955-04-11,en,https://www.themoviedb.org/t/p/w300/pfSSeOl5HEeka1iHWRNNaxbDVtt.jpg,https://www.themoviedb.org/t/p/w300/zhZtaNcjtc6VgV8SC4VlokiaeNt.jpg,7.5,It's the love story of an unsung hero!,90,343000,3000000,Drama
31522,A Woman Is a Woman,Une Femme est une femme,"Longing for a baby, a stripper pursues another man in order to make her boyfriend jealous.",1961-09-06,fr,https://www.themoviedb.org/t/p/w300/xrZu21hriGJQY3qY8nifh2smVHu.jpg,https://www.themoviedb.org/t/p/w300/26Cn1yIbtHMkuPsfWWXZKvhP3XG.jpg,7.5,"Is this a tragedy or a comedy? Either way, it's a masterpiece",83,160000,100655,Comedy
34106,You Can't Take It with You,You Can't Take It with You,"Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby, but his wealthy banker father and snobbish mother strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things don't turn out the way Alice had hoped.",1938-09-01,en,https://www.themoviedb.org/t/p/w300/ysTiFXwTowOdDOUu9ikE21LPmdy.jpg,https://www.themoviedb.org/t/p/w300/evKZkXjWbg9Nv623DXz9MZXFxr7.jpg,7.5,You'll love them all for giving you the swellest time you've ever had!,126,1644736,7433101,Comedy
10604,Zorba the Greek,Αλέξης Ζορμπάς,An uptight English writer traveling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.,1964-12-14,el,https://www.themoviedb.org/t/p/w300/jAYOY38TRDprIgu7vgES0FFJJSl.jpg,https://www.themoviedb.org/t/p/w300/rK22M6yVJgVTQSj91a8ILDJvwhM.jpg,7.5,Life. Lust. Love. Zorba.,142,783000,9000000,Drama
3482,The Train,The Train,"As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.",1964-09-24,en,https://www.themoviedb.org/t/p/w300/9hCN2wgZaszUjEgLp65OK4uwfRT.jpg,https://www.themoviedb.org/t/p/w300/kRQOykxekL7Lr77NHbmIHt8iyLt.jpg,7.5,"It carried their hopes, their nation's honour!",133,5800000,6800000,Thriller
3080,Top Hat,Top Hat,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel room, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.",1935-08-29,en,https://www.themoviedb.org/t/p/w300/qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg,https://www.themoviedb.org/t/p/w300/tnPgH5j3rPRajvF1iUqLH9WgWqz.jpg,7.5,They're Dancing Cheek-To-Cheek Again!,101,609000,3202000,Comedy
271110,Captain America: Civil War,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",2016-04-27,en,https://www.themoviedb.org/t/p/w300/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,https://www.themoviedb.org/t/p/w300/kvRT3GwcnqGHzPjXIVrVPhUix7Z.jpg,7.4,Divided We Fall,147,250000000,1153296293,Action
284054,Black Panther,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",2018-02-13,en,https://www.themoviedb.org/t/p/w300/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,https://www.themoviedb.org/t/p/w300/AlFqBwJnokrp9zWTXOUv7uhkaeq.jpg,7.4,Long live the king.,134,200000000,1346739107,Action
